image,candidate_num,rating,vessel_ok,class,centre,radius,blob_score,blob_contrast,blob_brightness,blob_response,final_score,vessel_centre
normal_0057_EDD,0,2,9,normal,"[294.0, 214.0]",90.50966799187808,0.8227069973945618,0.1094456315040588,0.9836676716804504,-0.1234699785709381,0.8429706934199861,"[303.0, 203.0]"
normal_0058_EDD,0,3,9,normal,"[278.0, 206.0]",90.50966799187808,0.7914653360843659,0.0943425893783569,0.962620973587036,-0.116440325975418,0.91092379491413,"[286.0, 207.0]"
normal_0059_EDD,0,1,9,normal,"[317.0, 218.0]",45.254833995939045,0.7640282869338989,0.050611138343811,0.9854875802993774,-0.1178792119026184,0.6436951796565195,"[325.0, 204.0]"
normal_0059_EDD,1,4,9,normal,"[268.0, 325.0]",35.918785545899944,0.7319340050220489,0.0382292866706848,0.967753767967224,-0.0813854038715362,-2.723775806842371,"[325.0, 204.0]"
normal_0059_EDD,2,2,9,normal,"[314.0, 209.0]",57.01751796098172,0.7514970481395722,0.0476513504981994,0.9716114401817322,-0.1185884475708007,0.788081866666605,"[325.0, 204.0]"
normal_0060_EDD,0,1,9,normal,"[276.0, 261.0]",45.254833995939045,0.7739353418350219,0.0621612071990966,0.9831448793411256,-0.1178635954856872,0.5848334295129243,"[268.0, 278.0]"
normal_0060_EDD,1,4,9,normal,"[300.0, 167.0]",35.918785545899944,0.7130544424057007,0.0278836488723754,0.9627601504325868,-0.0561934411525726,-2.216159989397325,"[268.0, 278.0]"
normal_0060_EDD,2,2,9,normal,"[272.0, 254.0]",57.01751796098172,0.7560120940208435,0.0548736453056335,0.9682379961013794,-0.1168592572212219,0.5732706194288724,"[268.0, 278.0]"
normal_0060_EDD,3,2,9,normal,"[268.0, 240.0]",71.83757109179989,0.7591477632522583,0.0641316771507263,0.9603292346000672,-0.1139281094074249,0.4710288861041737,"[268.0, 278.0]"
normal_0061_EDD,0,1,9,normal,"[465.0, 214.0]",35.918785545899944,0.80966756939888,0.0897259712219238,0.9905264973640442,-0.1328652501106262,0.6825684922887694,"[476.0, 211.0]"
normal_0061_EDD,1,4,9,normal,"[354.0, 165.0]",45.254833995939045,0.7280988752841949,0.0507320165634155,0.9503641724586488,-0.0605596899986267,-1.881107642904027,"[476.0, 211.0]"
normal_0062_EDD,0,3,9,normal,"[180.0, 224.0]",90.50966799187808,0.7965224921703338,0.0985827445983886,0.968412697315216,-0.1002542972564697,0.2797230892739932,"[131.0, 181.0]"
normal_0062_EDD,1,4,9,normal,"[240.0, 176.0]",35.918785545899944,0.730024915933609,0.0327597856521606,0.9753560423851012,-0.0725795030593872,-2.037814808526841,"[131.0, 181.0]"
normal_0062_EDD,2,1,9,normal,"[140.0, 181.0]",35.918785545899944,0.7760384738445282,0.0601203441619873,0.989752471446991,-0.115456998348236,0.7494347355230296,"[131.0, 181.0]"
normal_0062_EDD,3,4,9,normal,"[219.0, 257.0]",35.918785545899944,0.7303506851196289,0.0258494019508361,0.9837942123413086,-0.0792266726493835,-2.237178904097488,"[131.0, 181.0]"
normal_0062_EDD,4,4,9,normal,"[215.0, 260.0]",45.254833995939045,0.7276049017906188,0.02662855386734,0.978756070137024,-0.0792354941368103,-1.548072954459899,"[131.0, 181.0]"
normal_0063_EDD,0,1,9,normal,"[474.0, 214.0]",45.254833995939045,0.8542263627052307,0.147096037864685,0.9687834978103638,-0.144909381866455,0.6355655065721688,"[490.0, 210.0]"
normal_0063_EDD,1,4,9,normal,"[363.0, 171.0]",35.918785545899944,0.6469265282154083,0.0285165309906005,0.8773622512817383,-0.0212821066379547,-2.6987136546165647,"[490.0, 210.0]"
normal_0064_EDD,0,1,9,normal,"[279.0, 191.0]",57.01751796098172,0.7778231859207153,0.0841274261474609,0.9547420740127563,-0.1268815398216247,0.7488873319060585,"[265.0, 194.0]"
normal_0064_EDD,1,4,9,normal,"[306.0, 311.0]",35.918785545899944,0.6960965454578399,0.0503799319267272,0.9080023169517516,-0.0505749583244323,-2.451558904532929,"[265.0, 194.0]"
normal_0065_EDD,0,1,9,normal,"[136.0, 195.0]",45.254833995939045,0.8242600798606872,0.120900809764862,0.9646472930908204,-0.1405308246612548,0.6875,"[122.0, 193.0]"
normal_0065_EDD,1,4,9,normal,"[261.0, 171.0]",35.918785545899944,0.6710143417119979,0.0396614074707031,0.8948113322257996,-0.0249250084161758,-2.918012156055058,"[122.0, 193.0]"
normal_0066_EDD,0,1,9,normal,"[475.0, 213.0]",45.254833995939045,0.8395570039749145,0.1286960244178772,0.9764120578765868,-0.1368626952171325,0.6656103975151142,"[490.0, 215.0]"
normal_0066_EDD,1,4,9,normal,"[401.0, 315.0]",35.918785545899944,0.6608587801456451,0.0246896743774414,0.9039239883422852,-0.0171115696430206,-2.7270007114155,"[490.0, 215.0]"
normal_0067_EDD,0,1,9,normal,"[135.0, 195.0]",45.254833995939045,0.8079608559608459,0.100401222705841,0.973857879638672,-0.1292955875396728,0.7339158380324,"[123.0, 194.0]"
normal_0067_EDD,1,4,9,normal,"[260.0, 172.0]",35.918785545899944,0.7092005431652069,0.0462331771850585,0.9349095225334167,-0.0426535010337829,-2.8630253772408616,"[123.0, 194.0]"
normal_0067_EDD,2,4,9,normal,"[251.0, 181.0]",45.254833995939045,0.7156619071960448,0.0548728704452514,0.9318907260894777,-0.0423276424407959,-1.8429772301673464,"[123.0, 194.0]"
normal_0068_EDD,0,2,9,normal,"[274.0, 216.0]",90.50966799187808,0.817597097158432,0.1302064657211303,0.9469050168991088,-0.122785598039627,0.734375,"[267.0, 193.0]"
normal_0068_EDD,1,4,9,normal,"[306.0, 311.0]",35.918785545899944,0.737243741750717,0.0566175580024719,0.9499117136001588,-0.0784399211406707,-2.459969831400778,"[267.0, 193.0]"
normal_0068_EDD,2,2,9,normal,"[276.0, 200.0]",71.83757109179989,0.7832763671874999,0.0861626267433166,0.9608664512634276,-0.1225361227989196,0.8412842461443847,"[267.0, 193.0]"
normal_0069_EDD,0,1,9,normal,"[128.0, 201.0]",57.01751796098172,0.7864697456359863,0.0887702107429504,0.9622730016708374,-0.1205421686172485,0.5894349551052224,"[106.0, 209.0]"
normal_0070_EDD,0,1,9,normal,"[485.0, 189.0]",45.254833995939045,0.8103809833526611,0.0954461097717285,0.9835375547409058,-0.1322929263114929,0.3352485191817923,"[514.0, 181.0]"
normal_0070_EDD,1,4,9,normal,"[358.0, 159.0]",35.918785545899944,0.7083304822444916,0.0366507172584533,0.9454724788665771,-0.049245148897171,-3.3861072236181746,"[514.0, 181.0]"
normal_0070_EDD,2,4,9,normal,"[392.0, 268.0]",35.918785545899944,0.7128289103507995,0.02996826171875,0.9572333097457886,-0.0639866590499877,-3.1717237694875253,"[514.0, 181.0]"
normal_0070_EDD,3,4,9,normal,"[366.0, 162.0]",45.254833995939045,0.7131550252437591,0.0434548258781433,0.9429075717926024,-0.0483244955539703,-2.297208217757865,"[514.0, 181.0]"
normal_0070_EDD,4,4,9,normal,"[388.0, 267.0]",45.254833995939045,0.7150909185409545,0.0363256931304931,0.9513795971870422,-0.0639975368976593,-2.37094664004045,"[514.0, 181.0]"
normal_0071_EDD,0,1,0,normal,"[139.0, 194.0]",45.254833995939045,0.8097016394138337,0.0986284613609314,0.9738776087760924,-0.1467942595481872,-4.296160534410753,"[268.0, 396.0]"
normal_0071_EDD,1,4,0,normal,"[244.0, 204.0]",35.918785545899944,0.7451708555221557,0.0427377223968505,0.9733153581619264,-0.1055619120597839,-4.386991319957145,"[268.0, 396.0]"
normal_0071_EDD,2,4,0,normal,"[279.0, 290.0]",45.254833995939045,0.7086213409900665,0.0334557294845581,0.9507575035095216,-0.0481767952442169,-1.354869456307504,"[268.0, 396.0]"
normal_0072_EDD,0,2,9,normal,"[294.0, 208.0]",90.50966799187808,0.8234103858470916,0.1107686161994934,0.9772050976753236,-0.1429910063743591,0.8449263028025062,"[293.0, 194.0]"
normal_0073_EDD,0,3,9,normal,"[304.0, 222.0]",114.03503592196344,0.8650837123394012,0.152653157711029,0.9804368615150452,-0.1306237578392028,0.7805938165923383,"[329.0, 221.0]"
normal_0073_EDD,1,4,9,normal,"[282.0, 305.0]",45.254833995939045,0.7401448130607605,0.0322166085243225,0.9881860017776488,-0.0809900164604187,-1.1269522282482036,"[329.0, 221.0]"
normal_0073_EDD,2,4,9,normal,"[292.0, 293.0]",57.01751796098172,0.7527519702911376,0.0442981123924255,0.988677978515625,-0.0818963646888732,-0.4197496684571733,"[329.0, 221.0]"
normal_0074_EDD,0,3,9,normal,"[162.0, 204.0]",90.50966799187808,0.8093293964862823,0.1117235422134399,0.964196801185608,-0.1133404672145843,0.3632932324747129,"[117.0, 168.0]"
normal_0074_EDD,1,4,9,normal,"[221.0, 269.0]",35.918785545899944,0.7109170138835907,0.0244884490966796,0.9666478633880616,-0.0488753020763397,-3.0361167273657603,"[117.0, 168.0]"
normal_0074_EDD,2,1,9,normal,"[131.0, 177.0]",45.254833995939045,0.7721029281616211,0.0613309144973754,0.984005570411682,-0.1098405718803405,0.6322311782518806,"[117.0, 168.0]"
normal_0074_EDD,3,4,9,normal,"[231.0, 177.0]",45.254833995939045,0.7319251537322997,0.0368512272834777,0.9725379347801208,-0.0714868605136871,-1.5269059947394164,"[117.0, 168.0]"
normal_0074_EDD,4,4,9,normal,"[217.0, 265.0]",45.254833995939045,0.7149153470993042,0.0292345285415649,0.965509831905365,-0.0491196811199188,-2.078481895553391,"[117.0, 168.0]"
normal_0074_EDD,5,2,9,normal,"[134.0, 187.0]",57.01751796098172,0.7637658357620238,0.0627648830413818,0.9700807332992554,-0.1097221970558166,0.5528550087814985,"[117.0, 168.0]"
normal_0074_EDD,6,2,9,normal,"[142.0, 196.0]",71.83757109179989,0.779037606716156,0.0809659361839294,0.9660086035728456,-0.1093282401561737,0.477478870906151,"[117.0, 168.0]"
normal_0075_EDD,0,2,9,normal,"[164.0, 198.0]",71.83757109179989,0.8410343825817107,0.1365976333618164,0.9658376574516296,-0.1417519450187683,0.4881570734802078,"[138.0, 224.0]"
normal_0076_EDD,0,1,9,normal,"[509.0, 229.0]",45.254833995939045,0.8527794420719146,0.1709375977516174,0.9307021498680116,-0.151751697063446,0.8218475898282598,"[517.0, 228.0]"
normal_0076_EDD,1,4,9,normal,"[382.0, 187.0]",45.254833995939045,0.6510667473077774,0.0436772108078002,0.8580127954483032,-0.0339028984308242,-2.117647600756057,"[517.0, 228.0]"
normal_0077_EDD,0,2,9,normal,"[308.0, 212.0]",71.83757109179989,0.7942237615585327,0.1020013093948364,0.9517415761947632,-0.1300167441368103,0.8255792352704985,"[319.0, 218.0]"
normal_0078_EDD,0,2,9,normal,"[298.0, 214.0]",71.83757109179989,0.7990865230560302,0.1094629764556884,0.947396993637085,-0.1322282552719116,0.7838989478580509,"[283.0, 210.0]"
normal_0079_EDD,0,1,9,normal,"[108.0, 197.0]",45.254833995939045,0.8469424605369568,0.1453415751457214,0.962827444076538,-0.1381083726882934,0.6464466094067263,"[92.0, 197.0]"
normal_0079_EDD,1,4,9,normal,"[214.0, 177.0]",35.918785545899944,0.6451813101768493,0.0292046666145324,0.8738335371017456,-0.0214658379554748,-2.44188907852194,"[92.0, 197.0]"
normal_0080_EDD,0,1,9,normal,"[278.0, 222.0]",57.01751796098172,0.8066699624061584,0.1486049890518188,0.9017961025238036,-0.134038507938385,0.693703798041084,"[295.0, 226.0]"
normal_0081_EDD,0,1,9,normal,"[507.0, 256.0]",45.254833995939045,0.8534885942935942,0.1444298028945922,0.9745637774467468,-0.1343207359313964,0.6922231936938718,"[520.0, 251.0]"
normal_0081_EDD,1,4,9,normal,"[407.0, 221.0]",45.254833995939045,0.7271188914775848,0.0436852574348449,0.9546840190887452,-0.0757741034030914,-1.5834698384633792,"[520.0, 251.0]"
normal_0082_EDD,0,1,9,normal,"[463.0, 208.0]",57.01751796098172,0.8104019701480865,0.1172000765800476,0.9520582556724548,-0.1338055729866027,0.6838207445357983,"[481.0, 209.0]"
normal_0082_EDD,1,4,9,normal,"[361.0, 162.0]",35.918785545899944,0.6688432216644287,0.0323626995086669,0.9006333351135254,-0.0301859378814697,-2.587980700056024,"[481.0, 209.0]"
normal_0083_EDD,0,2,9,normal,"[272.0, 222.0]",90.50966799187808,0.8190884232521056,0.108852744102478,0.974549412727356,-0.1402554512023925,0.5788490008767639,"[310.0, 225.0]"
normal_0084_EDD,0,2,9,normal,"[442.0, 208.0]",71.83757109179989,0.8254031360149383,0.1196643710136413,0.9691528677940368,-0.1366587877273559,0.5941572211987767,"[471.0, 205.0]"
normal_0085_EDD,0,3,9,normal,"[328.0, 202.0]",90.50966799187808,0.8223446071147918,0.1020134687423706,0.9871620535850524,-0.1465885043144226,0.7790291308792039,"[348.0, 202.0]"
normal_0085_EDD,1,4,9,normal,"[369.0, 254.0]",35.918785545899944,0.7381439685821533,0.0311065316200256,0.9887374639511108,-0.0746060609817504,-0.5613083437794923,"[348.0, 202.0]"
normal_0085_EDD,2,4,9,normal,"[309.0, 265.0]",35.918785545899944,0.7244228959083556,0.0202932357788085,0.9872270822525024,-0.065353512763977,-1.0628351734411177,"[348.0, 202.0]"
normal_0086_EDD,0,3,9,normal,"[168.0, 208.0]",90.50966799187808,0.8367526471614838,0.124382734298706,0.9774269461631776,-0.1408552527427673,0.4119309604200372,"[120.0, 185.0]"
normal_0086_EDD,1,4,9,normal,"[48.0, 160.0]",362.0386719675124,0.7064884841442108,0.1331580877304077,0.8138230443000793,-0.0182713270187377,0.7894788541926696,"[120.0, 185.0]"
normal_0087_EDD,0,3,9,normal,"[296.0, 220.0]",143.67514218359975,0.8542941927909851,0.152985394001007,0.9840365648269652,-0.0624160170555114,0.7112587717340119,"[336.0, 209.0]"
normal_0087_EDD,1,4,9,normal,"[289.0, 328.0]",35.918785545899944,0.7316438913345336,0.0313345193862915,0.990996778011322,-0.0330581367015838,-2.562072015185389,"[336.0, 209.0]"
normal_0087_EDD,2,4,9,normal,"[223.0, 277.0]",45.254833995939045,0.7318132817745208,0.0222616791725158,0.9956758618354796,-0.0628924965858459,-1.914219583567785,"[336.0, 209.0]"
normal_0087_EDD,3,4,9,normal,"[398.0, 186.0]",71.83757109179989,0.7580515265464782,0.0533044934272766,0.9911514520645142,-0.0547050833702087,0.0794696777128338,"[336.0, 209.0]"
normal_0088_EDD,0,1,9,normal,"[483.0, 214.0]",35.918785545899944,0.8212996006011962,0.1002483367919921,0.9909416437149048,-0.1369605660438537,0.5137850867965528,"[500.0, 210.0]"
normal_0088_EDD,1,4,9,normal,"[375.0, 176.0]",57.01751796098172,0.7561629235744476,0.0501435995101928,0.9805904030799866,-0.0980302095413208,-1.2719596323153657,"[500.0, 210.0]"
normal_0088_EDD,2,4,9,normal,"[386.0, 275.0]",57.01751796098172,0.7567799985408783,0.051844298839569,0.9783411622047424,-0.1004844307899475,-1.3015524439825934,"[500.0, 210.0]"
normal_0088_EDD,3,3,9,normal,"[400.0, 218.0]",114.03503592196344,0.8186222076416014,0.1274716854095459,0.9575374126434326,-0.1043716669082641,0.1202748451754217,"[500.0, 210.0]"
normal_0089_EDD,0,3,9,normal,"[444.0, 214.0]",90.50966799187808,0.8021730780601501,0.1029479503631591,0.9633559584617616,-0.1243797838687896,0.3996054357237234,"[497.0, 226.0]"
normal_0089_EDD,1,2,9,normal,"[456.0, 218.0]",71.83757109179989,0.789741724729538,0.0827726125717163,0.974891483783722,-0.1227253675460815,0.4185048782477674,"[497.0, 226.0]"
normal_0090_EDD,0,2,9,normal,"[292.0, 186.0]",90.50966799187808,0.8164795458316803,0.0940405130386352,0.9902326464653016,-0.1463809013366699,0.5978269476176954,"[279.0, 220.0]"
normal_0090_EDD,1,4,9,normal,"[353.0, 196.0]",35.918785545899944,0.7305473983287811,0.0227560400962829,0.9909436106681824,-0.0706541538238525,-1.1658472070469816,"[279.0, 220.0]"
normal_0090_EDD,2,3,9,normal,"[298.0, 254.0]",35.918785545899944,0.7375115036964416,0.0287979245185852,0.9891148805618286,-0.081665813922882,-0.0843541505190674,"[279.0, 220.0]"
normal_0091_EDD,0,3,9,normal,"[166.0, 204.0]",90.50966799187808,0.8103967249393463,0.1015074849128723,0.9752787947654724,-0.1309704184532165,0.4898491338339217,"[120.0, 200.0]"
normal_0091_EDD,1,4,9,normal,"[211.0, 302.0]",45.254833995939045,0.7362227439880371,0.0353426933288574,0.9782110452651978,-0.0806615948677063,-2.0205190210045023,"[120.0, 200.0]"
normal_0092_EDD,0,1,9,normal,"[286.0, 234.0]",57.01751796098172,0.7720392882823944,0.0953354239463806,0.931037962436676,-0.1248864531517028,0.5229020485232903,"[308.0, 218.0]"
normal_0093_EDD,0,2,9,normal,"[286.0, 196.0]",90.50966799187808,0.820627099275589,0.1174882054328918,0.9661457538604736,-0.134184330701828,0.9601639100500564,"[288.0, 199.0]"
normal_0094_EDD,0,1,9,normal,"[124.0, 194.0]",45.254833995939045,0.8830445051193238,0.1920645833015442,0.9451454877853394,-0.1468904018402099,0.2977435920548678,"[111.0, 223.0]"
normal_0095_EDD,0,1,9,normal,"[469.0, 217.0]",45.254833995939045,0.8794531047344207,0.1910868883132934,0.9410722851753236,-0.1480780839920044,0.5034297318102905,"[490.0, 209.0]"
normal_0095_EDD,1,4,9,normal,"[338.0, 162.0]",35.918785545899944,0.6067490071058274,0.0351163148880004,0.8102117776870728,-0.0224222391843795,-3.429453688079305,"[490.0, 209.0]"
normal_0096_EDD,0,3,9,normal,"[328.0, 218.0]",114.03503592196344,0.8653196156024932,0.1476795673370361,0.9873325824737548,-0.1325362026691436,0.7718313196277601,"[354.0, 217.0]"
normal_0096_EDD,1,4,9,normal,"[335.0, 295.0]",35.918785545899944,0.7313984751701355,0.0237491726875305,0.9932541847229004,-0.0618568658828735,-1.2350632440820115,"[354.0, 217.0]"
normal_0097_EDD,0,1,9,normal,"[454.0, 225.0]",57.01751796098172,0.8548808753490447,0.1767784357070922,0.9282706379890442,-0.1415649652481079,0.5507960033044834,"[474.0, 209.0]"
normal_0097_EDD,1,4,9,normal,"[310.0, 177.0]",35.918785545899944,0.6107805386185645,0.0403007268905639,0.809572160243988,-0.018896497786045,-3.651960974017861,"[474.0, 209.0]"
normal_0098_EDD,0,1,9,normal,"[313.0, 197.0]",45.254833995939045,0.778040212392807,0.1025892496109008,0.9291854500770568,-0.1251057386398315,0.7118892357095973,"[300.0, 196.0]"
normal_0099_EDD,0,1,9,normal,"[123.0, 186.0]",35.918785545899944,0.8291620910167694,0.1196535229682922,0.9786476492881776,-0.1222760677337646,0.7478927808801967,"[114.0, 187.0]"
normal_0099_EDD,1,4,9,normal,"[216.0, 172.0]",35.918785545899944,0.6504713833332061,0.0280616879463195,0.8815392255783081,-0.0266611874103546,-1.8702819457214588,"[114.0, 187.0]"
normal_0100_EDD,0,2,9,normal,"[302.0, 222.0]",90.50966799187808,0.8142210066318512,0.1152251362800598,0.9581573009490968,-0.1414287984371185,0.8559446178547987,"[315.0, 221.0]"
normal_0100_EDD,1,4,9,normal,"[265.0, 296.0]",35.918785545899944,0.7113238930702209,0.0312217473983764,0.9540616869926452,-0.0612948238849639,-1.5095164136719783,"[315.0, 221.0]"
normal_0101_EDD,0,1,9,normal,"[108.0, 205.0]",45.254833995939045,0.7918954372406005,0.0972883105278015,0.9545164108276368,-0.1322281956672668,0.3888247745122517,"[90.0, 184.0]"
normal_0101_EDD,1,4,9,normal,"[195.0, 183.0]",35.918785545899944,0.6929196298122405,0.0338855981826782,0.9295888543128968,-0.0416091680526733,-1.923393990105915,"[90.0, 184.0]"
normal_0102_EDD,0,3,9,normal,"[300.0, 228.0]",114.03503592196344,0.8557611525058746,0.1392738223075866,0.9892296195030212,-0.1201329827308654,0.9332154978135356,"[303.0, 235.0]"
normal_0102_EDD,1,4,9,normal,"[388.0, 199.0]",35.918785545899944,0.7463079214096069,0.0356112718582153,0.9924259185791016,-0.0799925327301025,-1.569943872105378,"[303.0, 235.0]"
normal_0102_EDD,2,4,9,normal,"[380.0, 201.0]",45.254833995939045,0.7528856456279754,0.0433449149131774,0.9917067885398864,-0.0767298936843872,-0.8599657674941221,"[303.0, 235.0]"
normal_0102_EDD,3,4,9,normal,"[365.0, 202.0]",57.01751796098172,0.760131973028183,0.0504656434059143,0.9922507405281068,-0.0754540562629699,-0.2318199960698919,"[303.0, 235.0]"
normal_0102_EDD,4,4,9,normal,"[284.0, 305.0]",57.01751796098172,0.7614935994148254,0.0497446060180664,0.9932688474655152,-0.0823040008544921,-0.2721134454290002,"[303.0, 235.0]"
normal_0103_EDD,0,1,9,normal,"[452.0, 232.0]",45.254833995939045,0.8128294169902801,0.0992240905761718,0.9819716811180116,-0.1311257481575012,0.5967660031073769,"[470.0, 235.0]"
normal_0103_EDD,1,4,9,normal,"[385.0, 146.0]",35.918785545899944,0.7238166093826294,0.0424786806106567,0.9559532403945924,-0.0608533024787902,-2.426315350548097,"[470.0, 235.0]"
normal_0104_EDD,0,2,9,normal,"[298.0, 206.0]",90.50966799187808,0.815670359134674,0.1122460961341857,0.96479332447052,-0.1403446793556213,0.7231242945832914,"[320.0, 194.0]"
normal_0105_EDD,0,2,9,normal,"[298.0, 208.0]",90.50966799187808,0.8149980723857879,0.1193093061447143,0.959660530090332,-0.1196319758892059,0.8342718481594029,"[307.0, 220.0]"
normal_0105_EDD,1,4,9,normal,"[321.0, 148.0]",35.918785545899944,0.7323002457618712,0.0381974577903747,0.9704513549804688,-0.0739341974258422,-1.0420646792146786,"[307.0, 220.0]"
normal_0106_EDD,0,1,9,normal,"[115.0, 209.0]",45.254833995939045,0.7932655751705169,0.0852807164192199,0.9770476222038268,-0.1202576160430908,0.6402854864618333,"[103.0, 198.0]"
normal_0106_EDD,1,4,9,normal,"[209.0, 203.0]",35.918785545899944,0.7090911269187927,0.0302864909172058,0.9544785618782043,-0.0533482134342193,-1.9543832675053128,"[103.0, 198.0]"
normal_0106_EDD,2,3,9,normal,"[142.0, 222.0]",90.50966799187808,0.7781878769397735,0.1018524765968322,0.9374517798423768,-0.1005957722663879,0.4940539106658694,"[103.0, 198.0]"
